"rule_id","scope","title","summary","created","modified","active_time","label_names","source_url","json_path","markdown_path"
"1336249167389634560","personal_individual","关于修订《京东开放平台个人个体合规管理规则》的公示通知","关于修订《  京东开放平台个人个体合规管理规则》的公示通知","2026-02-04","2026-02-04","2026-02-10","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1336249167389634560","data\jd_rules\json\1336249167389634560_关于修订《京东开放平台个人个体合规管理规则》的公示通知.json","data\jd_rules\markdown\1336249167389634560_关于修订《京东开放平台个人个体合规管理规则》的公示通知.md"
"1338687221000028160","personal_individual","京东开放平台个人/个体店宠物生活和宠物健康品类招商激励政策（2026.2.01-2026.4.30）","京东开放平台个人/个体店宠物生活和宠物健康品类招商激励政策（2026.2.01-2026.4.30）","2026-02-11","2026-03-30","2026-01-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1338687221000028160","data\jd_rules\json\1338687221000028160_京东开放平台个人_个体店宠物生活和宠物健康品类招商激励政策（2026.2.01-2026.4.30）.json","data\jd_rules\markdown\1338687221000028160_京东开放平台个人_个体店宠物生活和宠物健康品类招商激励政策（2026.2.01-2026.4.30）.md"
"1344592744438284288","personal_individual","关于修订《京东开放平台个人个体合规管理规则》的公示通知","关于修订《京东开放平台个人个体合规管理规则》的公示通知","2026-02-27","2026-02-27","2026-03-13","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1344592744438284288","data\jd_rules\json\1344592744438284288_关于修订《京东开放平台个人个体合规管理规则》的公示通知.json","data\jd_rules\markdown\1344592744438284288_关于修订《京东开放平台个人个体合规管理规则》的公示通知.md"
"1346676341082533888","personal_individual","京东时尚相关类目个人/个体店铺招商激励政策（2026.3.1-2026.5.31）","京东时尚相关类目个人/个体店铺招商激励政策（2026.3.1-2026.5.31）","2026-03-05","2026-03-30","2026-02-28","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1346676341082533888","data\jd_rules\json\1346676341082533888_京东时尚相关类目个人_个体店铺招商激励政策（2026.3.1-2026.5.31）.json","data\jd_rules\markdown\1346676341082533888_京东时尚相关类目个人_个体店铺招商激励政策（2026.3.1-2026.5.31）.md"
"1346683474834862080","personal_individual","京东开放平台个人/个体店营养保健和传统滋补品类销售激励政策（2026.3.1-2026.6.30）","京东开放平台个人/个体店营养保健和传统滋补品类销售激励政策（2026.3.1-2026.6.30）","2026-03-05","2026-03-30","2026-02-28","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1346683474834862080","data\jd_rules\json\1346683474834862080_京东开放平台个人_个体店营养保健和传统滋补品类销售激励政策（2026.3.1-2026.6.30）.json","data\jd_rules\markdown\1346683474834862080_京东开放平台个人_个体店营养保健和传统滋补品类销售激励政策（2026.3.1-2026.6.30）.md"
"1346684232984670208","personal_individual","京东开放平台个人/个体店营养保健和传统滋补品类招商激励政策（2026.3.01-2026.6.30）","京东开放平台个人/个体店营养保健和传统滋补品类招商激励政策（2026.3.01-2026.6.30）","2026-03-05","2026-03-30","2026-02-28","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1346684232984670208","data\jd_rules\json\1346684232984670208_京东开放平台个人_个体店营养保健和传统滋补品类招商激励政策（2026.3.01-2026.6.30）.json","data\jd_rules\markdown\1346684232984670208_京东开放平台个人_个体店营养保健和传统滋补品类招商激励政策（2026.3.01-2026.6.30）.md"
"1348554469132316672","personal_individual","京东开放平台个人/个体店汽车用品类销售激励政策（2026.03.15-2026.06.30）","京东开放平台个人/个体店汽车用品类销售激励政策（2026.03.15-2026.06.30）","2026-03-10","2026-04-24","2026-03-14","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1348554469132316672","data\jd_rules\json\1348554469132316672_京东开放平台个人_个体店汽车用品类销售激励政策（2026.03.15-2026.06.30）.json","data\jd_rules\markdown\1348554469132316672_京东开放平台个人_个体店汽车用品类销售激励政策（2026.03.15-2026.06.30）.md"
"1349650785204420608","personal_individual","关于修订《京东开放平台个人/个体店铺星级规则》的公示通知","关于修订《京东开放平台个人/个体店铺星级规则》的公示通知","2026-03-13","2026-03-13","2026-03-19","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1349650785204420608","data\jd_rules\json\1349650785204420608_关于修订《京东开放平台个人_个体店铺星级规则》的公示通知.json","data\jd_rules\markdown\1349650785204420608_关于修订《京东开放平台个人_个体店铺星级规则》的公示通知.md"
"1354422683511537664","personal_individual","关于修订《京东开放平台个人/个体开店管理规则》的公示通知","关于修订《京东开放平台个人/个体开店管理规则》的公示通知","2026-03-26","2026-03-26","2026-04-01","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1354422683511537664","data\jd_rules\json\1354422683511537664_关于修订《京东开放平台个人_个体开店管理规则》的公示通知.json","data\jd_rules\markdown\1354422683511537664_关于修订《京东开放平台个人_个体开店管理规则》的公示通知.md"
"1356169672091746304","personal_individual","关于修订《京东开放平台个人/个体交易管理规则》的公示通知","关于修订《京东开放平台个人/个体交易管理规则》的公示通知","2026-03-31","2026-04-27","2026-04-26","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1356169672091746304","data\jd_rules\json\1356169672091746304_关于修订《京东开放平台个人_个体交易管理规则》的公示通知.json","data\jd_rules\markdown\1356169672091746304_关于修订《京东开放平台个人_个体交易管理规则》的公示通知.md"
"1356218447090925568","personal_individual","京东开放平台个人/个体店手机品类招商激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店手机品类招商激励政策（2026.4.1-2026.6.30）","2026-03-31","2026-03-31","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1356218447090925568","data\jd_rules\json\1356218447090925568_京东开放平台个人_个体店手机品类招商激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1356218447090925568_京东开放平台个人_个体店手机品类招商激励政策（2026.4.1-2026.6.30）.md"
"1356521503699218432","personal_individual","关于修订《京东开放平台个人/个体合规管理规则》的公示通知","关于修订《京东开放平台个人/个体合规管理规则》的公示通知","2026-04-01","2026-04-02","2026-04-07","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1356521503699218432","data\jd_rules\json\1356521503699218432_关于修订《京东开放平台个人_个体合规管理规则》的公示通知.json","data\jd_rules\markdown\1356521503699218432_关于修订《京东开放平台个人_个体合规管理规则》的公示通知.md"
"1356552885649784832","personal_individual","京东开放平台个人/个体店手机品类销售激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店手机品类销售激励政策（2026.4.1-2026.6.30）","2026-04-01","2026-06-15","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1356552885649784832","data\jd_rules\json\1356552885649784832_京东开放平台个人_个体店手机品类销售激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1356552885649784832_京东开放平台个人_个体店手机品类销售激励政策（2026.4.1-2026.6.30）.md"
"1357188441834504192","personal_individual","京东开放平台个人/个体店厨房小电品类销售激励政策（2026.04.01-2026.06.30）","京东开放平台个人/个体店厨房小电品类销售激励政策（2026.04.01-2026.06.30）","2026-04-03","2026-06-15","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1357188441834504192","data\jd_rules\json\1357188441834504192_京东开放平台个人_个体店厨房小电品类销售激励政策（2026.04.01-2026.06.30）.json","data\jd_rules\markdown\1357188441834504192_京东开放平台个人_个体店厨房小电品类销售激励政策（2026.04.01-2026.06.30）.md"
"1357239876413927424","personal_individual","京东开放平台个人/个体店智能数码老商激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店智能数码老商激励政策（2026.4.1-2026.6.30）","2026-04-03","2026-04-03","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1357239876413927424","data\jd_rules\json\1357239876413927424_京东开放平台个人_个体店智能数码老商激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1357239876413927424_京东开放平台个人_个体店智能数码老商激励政策（2026.4.1-2026.6.30）.md"
"1357240722296385536","personal_individual","京东开放平台个人/个体店智能数码招商激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店智能数码招商激励政策（2026.4.1-2026.6.30）","2026-04-03","2026-04-03","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1357240722296385536","data\jd_rules\json\1357240722296385536_京东开放平台个人_个体店智能数码招商激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1357240722296385536_京东开放平台个人_个体店智能数码招商激励政策（2026.4.1-2026.6.30）.md"
"1358733517322432512","personal_individual","京东开放平台个人/个体店铺电脑办公类目招商激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店铺电脑办公类目招商激励政策（2026.4.1-2026.6.30）","2026-04-07","2026-04-07","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1358733517322432512","data\jd_rules\json\1358733517322432512_京东开放平台个人_个体店铺电脑办公类目招商激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1358733517322432512_京东开放平台个人_个体店铺电脑办公类目招商激励政策（2026.4.1-2026.6.30）.md"
"1359716535046750208","personal_individual","京东开放平台个人/个体店影音影像品类招商激励政策（2026.4.1-2026.6.30）","京东开放平台个人/个体店影音影像品类招商激励政策（2026.4.1-2026.6.30）","2026-04-10","2026-04-10","2026-03-31","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1359716535046750208","data\jd_rules\json\1359716535046750208_京东开放平台个人_个体店影音影像品类招商激励政策（2026.4.1-2026.6.30）.json","data\jd_rules\markdown\1359716535046750208_京东开放平台个人_个体店影音影像品类招商激励政策（2026.4.1-2026.6.30）.md"
"1364438878934904832","personal_individual","关于修订《京东开放平台个人/个体店铺资费规则》的公示通知 ","关于修订《京东开放平台个人/个体店铺资费规则》的公示通知 ","2026-04-23","2026-04-23","2026-05-07","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1364438878934904832","data\jd_rules\json\1364438878934904832_关于修订《京东开放平台个人_个体店铺资费规则》的公示通知.json","data\jd_rules\markdown\1364438878934904832_关于修订《京东开放平台个人_个体店铺资费规则》的公示通知.md"
"1364504764819943424","personal_individual","京东开放平台个人/个体店铺二轮车配类目销售激励政策（2026.5.1-2026.7.31）","京东开放平台个人/个体店铺二轮车配类目销售激励政策（2026.5.1-2026.7.31）","2026-04-23","2026-04-23","2026-04-30","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1364504764819943424","data\jd_rules\json\1364504764819943424_京东开放平台个人_个体店铺二轮车配类目销售激励政策（2026.5.1-2026.7.31）.json","data\jd_rules\markdown\1364504764819943424_京东开放平台个人_个体店铺二轮车配类目销售激励政策（2026.5.1-2026.7.31）.md"
"1364872839788474368","personal_individual","关于修订《京东开放平台个人/个体交易管理规则》的公示通知","关于修订《京东开放平台个人/个体交易管理规则》的公示通知","2026-04-24","2026-04-24","2026-05-06","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1364872839788474368","data\jd_rules\json\1364872839788474368_关于修订《京东开放平台个人_个体交易管理规则》的公示通知.json","data\jd_rules\markdown\1364872839788474368_关于修订《京东开放平台个人_个体交易管理规则》的公示通知.md"
"1367072732787752960","personal_individual","文教文化用品、图书、教育培训类目个人/个体店铺618大促销售激励政策（2026.5.1-2026.5.31）","文教文化用品、图书、教育培训类目个人/个体店铺618大促销售激励政策（2026.5.1-2026.5.31）","2026-04-30","2026-04-30","2026-04-30","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1367072732787752960","data\jd_rules\json\1367072732787752960_文教文化用品、图书、教育培训类目个人_个体店铺618大促销售激励政策（2026.5.1-2026.5.31）.json","data\jd_rules\markdown\1367072732787752960_文教文化用品、图书、教育培训类目个人_个体店铺618大促销售激励政策（2026.5.1-2026.5.31）.md"
"1369258470929051648","personal_individual","京东开放平台个人/个体店数码、电脑办公品类招商激励政策（2026.04.01-2026.6.30）","京东开放平台个人/个体店数码、电脑办公品类招商激励政策（2026.04.01-2026.6.30）","2026-05-06","2026-05-06","2026-05-05","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1369258470929051648","data\jd_rules\json\1369258470929051648_京东开放平台个人_个体店数码、电脑办公品类招商激励政策（2026.04.01-2026.6.30）.json","data\jd_rules\markdown\1369258470929051648_京东开放平台个人_个体店数码、电脑办公品类招商激励政策（2026.04.01-2026.6.30）.md"
"1370342083999547392","personal_individual","关于新增京东政企POP个人个体店入驻资费规则公示通知","关于新增京东政企POP商家入驻资费规则公示通知","2026-05-09","2026-05-09","2026-05-21","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1370342083999547392","data\jd_rules\json\1370342083999547392_关于新增京东政企POP个人个体店入驻资费规则公示通知.json","data\jd_rules\markdown\1370342083999547392_关于新增京东政企POP个人个体店入驻资费规则公示通知.md"
"1371401935867588608","personal_individual","京东开放平台个人/个体店个护健康品类销售激励政策（2026.05.01-2026.06.30）","京东开放平台个人/个体店个护健康品类销售激励政策（2026.05.01-2026.06.30）","2026-05-12","2026-06-15","2026-05-11","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1371401935867588608","data\jd_rules\json\1371401935867588608_京东开放平台个人_个体店个护健康品类销售激励政策（2026.05.01-2026.06.30）.json","data\jd_rules\markdown\1371401935867588608_京东开放平台个人_个体店个护健康品类销售激励政策（2026.05.01-2026.06.30）.md"
"1371671902013861888","personal_individual","关于修订《京东开放平台个人/个体经营类目商品阈值明细表》的公示通知","京东开放平台个人/个体经营类目商品阈值明细表","2026-05-13","2026-05-13","2026-05-19","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1371671902013861888","data\jd_rules\json\1371671902013861888_关于修订《京东开放平台个人_个体经营类目商品阈值明细表》的公示通知.json","data\jd_rules\markdown\1371671902013861888_关于修订《京东开放平台个人_个体经营类目商品阈值明细表》的公示通知.md"
"1372509588609675264","personal_individual","关于修订《京东开放平台个人/个体开店管理规则》的公示通知","关于修订《京东开放平台个人/个体开店管理规则》的公示通知","2026-05-15","2026-05-15","2026-05-21","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1372509588609675264","data\jd_rules\json\1372509588609675264_关于修订《京东开放平台个人_个体开店管理规则》的公示通知.json","data\jd_rules\markdown\1372509588609675264_关于修订《京东开放平台个人_个体开店管理规则》的公示通知.md"
"1373934191371075584","personal_individual","京东开放平台个人/个体店影音影像品类销售激励政策（2026.05.01-2026.06.30）","京东开放平台个人/个体店影音影像品类销售激励政策（2026.05.01-2026.06.30）","2026-05-19","2026-06-15","2026-05-18","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1373934191371075584","data\jd_rules\json\1373934191371075584_京东开放平台个人_个体店影音影像品类销售激励政策（2026.05.01-2026.06.30）.json","data\jd_rules\markdown\1373934191371075584_京东开放平台个人_个体店影音影像品类销售激励政策（2026.05.01-2026.06.30）.md"
"1373935289712226304","personal_individual","京东开放平台个人/个体店宠物生活和宠物健康品类销售激励政策（2026.5.01-2026.6.30）","京东开放平台个人/个体店宠物生活和宠物健康品类销售激励政策（2026.5.01-2026.6.30）","2026-05-19","2026-05-19","2026-05-18","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1373935289712226304","data\jd_rules\json\1373935289712226304_京东开放平台个人_个体店宠物生活和宠物健康品类销售激励政策（2026.5.01-2026.6.30）.json","data\jd_rules\markdown\1373935289712226304_京东开放平台个人_个体店宠物生活和宠物健康品类销售激励政策（2026.5.01-2026.6.30）.md"
"1381588851120386048","personal_individual","京东服饰相关类目个人/个体店铺招商激励政策（2026.6.1-2026.6.30）","京东服饰相关类目个人/个体店铺招商激励政策（2026.6.1-2026.6.30）","2026-06-09","2026-06-16","2026-06-08","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1381588851120386048","data\jd_rules\json\1381588851120386048_京东服饰相关类目个人_个体店铺招商激励政策（2026.6.1-2026.6.30）.json","data\jd_rules\markdown\1381588851120386048_京东服饰相关类目个人_个体店铺招商激励政策（2026.6.1-2026.6.30）.md"
"1383626973798313984","personal_individual","关于修订《京东开放平台个人/个体合规管理规则》的公示通知","关于修订《京东开放平台个人/个体合规管理规则》的公示通知","2026-06-15","2026-06-17","2026-06-21","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=1383626973798313984","data\jd_rules\json\1383626973798313984_关于修订《京东开放平台个人_个体合规管理规则》的公示通知.json","data\jd_rules\markdown\1383626973798313984_关于修订《京东开放平台个人_个体合规管理规则》的公示通知.md"
"915118822988582912","personal_individual","京东开放平台个人/个体开店管理规则","京东开放平台个人/个体开店管理规则","2022-11-30","2026-05-22","2026-05-21","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=915118822988582912","data\jd_rules\json\915118822988582912_京东开放平台个人_个体开店管理规则.json","data\jd_rules\markdown\915118822988582912_京东开放平台个人_个体开店管理规则.md"
"923540006109319168","personal_individual","京东开放平台个人/个体合规管理规则","京东开放平台个人/个体合规管理规则","2022-12-23","2026-06-08","2026-04-07","","https://learn-jdm.jd.com/knowledge/rule/detail?ruleId=923540006109319168","data\jd_rules\json\923540006109319168_京东开放平台个人_个体合规管理规则.json","data\jd_rules\markdown\923540006109319168_京东开放平台个人_个体合规管理规则.md"
